year,session,field,subject,topic,total_question_count,avg_confidence_score,easy_count,medium_count,hard_count,unknown_count,is_zero_filled,target_confidence_score
2025,AYT,SOZEL,Tarih-1,II. Dünya Savaşı Sürecinde Türkiye,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2018,AYT,SOZEL,Tarih-1,Kanunlar Doğuyor,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2019,AYT,SOZEL,Tarih-1,Kanunlar Doğuyor,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2020,AYT,SOZEL,Tarih-1,Kanunlar Doğuyor,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2021,AYT,SOZEL,Tarih-1,Kanunlar Doğuyor,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2022,AYT,SOZEL,Tarih-1,Kanunlar Doğuyor,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2023,AYT,SOZEL,Tarih-1,Kanunlar Doğuyor,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2024,AYT,SOZEL,Tarih-1,Kanunlar Doğuyor,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2025,AYT,SOZEL,Tarih-1,Kanunlar Doğuyor,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2018,AYT,SOZEL,Tarih-1,Millî Mücadele’nin Sona Ermesi ve Lozan Barış Antlaşması,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2019,AYT,SOZEL,Tarih-1,Millî Mücadele’nin Sona Ermesi ve Lozan Barış Antlaşması,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2020,AYT,SOZEL,Tarih-1,Millî Mücadele’nin Sona Ermesi ve Lozan Barış Antlaşması,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2021,AYT,SOZEL,Tarih-1,Millî Mücadele’nin Sona Ermesi ve Lozan Barış Antlaşması,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2022,AYT,SOZEL,Tarih-1,Millî Mücadele’nin Sona Ermesi ve Lozan Barış Antlaşması,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2023,AYT,SOZEL,Tarih-1,Millî Mücadele’nin Sona Ermesi ve Lozan Barış Antlaşması,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2024,AYT,SOZEL,Tarih-1,Millî Mücadele’nin Sona Ermesi ve Lozan Barış Antlaşması,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2025,AYT,SOZEL,Tarih-1,Millî Mücadele’nin Sona Ermesi ve Lozan Barış Antlaşması,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2018,AYT,SOZEL,Tarih-1,Millî Mücadele’ye Hazırlık Dönemi,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2019,AYT,SOZEL,Tarih-1,Millî Mücadele’ye Hazırlık Dönemi,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2020,AYT,SOZEL,Tarih-1,Millî Mücadele’ye Hazırlık Dönemi,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2021,AYT,SOZEL,Tarih-1,Millî Mücadele’ye Hazırlık Dönemi,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2022,AYT,SOZEL,Tarih-1,Millî Mücadele’ye Hazırlık Dönemi,2,0.95,0.0,2.0,0.0,0.0,False,0.95
2023,AYT,SOZEL,Tarih-1,Millî Mücadele’ye Hazırlık Dönemi,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2024,AYT,SOZEL,Tarih-1,Millî Mücadele’ye Hazırlık Dönemi,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2025,AYT,SOZEL,Tarih-1,Millî Mücadele’ye Hazırlık Dönemi,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2018,AYT,SOZEL,Tarih-1,Mustafa Kemal’in Lider Olarak Yetişmesinde Etkili Koşullar,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2019,AYT,SOZEL,Tarih-1,Mustafa Kemal’in Lider Olarak Yetişmesinde Etkili Koşullar,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2020,AYT,SOZEL,Tarih-1,Mustafa Kemal’in Lider Olarak Yetişmesinde Etkili Koşullar,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2021,AYT,SOZEL,Tarih-1,Mustafa Kemal’in Lider Olarak Yetişmesinde Etkili Koşullar,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2022,AYT,SOZEL,Tarih-1,Mustafa Kemal’in Lider Olarak Yetişmesinde Etkili Koşullar,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2023,AYT,SOZEL,Tarih-1,Mustafa Kemal’in Lider Olarak Yetişmesinde Etkili Koşullar,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2024,AYT,SOZEL,Tarih-1,Mustafa Kemal’in Lider Olarak Yetişmesinde Etkili Koşullar,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2025,AYT,SOZEL,Tarih-1,Mustafa Kemal’in Lider Olarak Yetişmesinde Etkili Koşullar,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2018,AYT,SOZEL,Tarih-1,Osmanlı Devleti’nde Demokratikleşme Hareketleri,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2019,AYT,SOZEL,Tarih-1,Osmanlı Devleti’nde Demokratikleşme Hareketleri,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2020,AYT,SOZEL,Tarih-1,Osmanlı Devleti’nde Demokratikleşme Hareketleri,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2021,AYT,SOZEL,Tarih-1,Osmanlı Devleti’nde Demokratikleşme Hareketleri,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2022,AYT,SOZEL,Tarih-1,Osmanlı Devleti’nde Demokratikleşme Hareketleri,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2023,AYT,SOZEL,Tarih-1,Osmanlı Devleti’nde Demokratikleşme Hareketleri,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2024,AYT,SOZEL,Tarih-1,Osmanlı Devleti’nde Demokratikleşme Hareketleri,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2025,AYT,SOZEL,Tarih-1,Osmanlı Devleti’nde Demokratikleşme Hareketleri,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2018,AYT,SOZEL,Tarih-1,Osmanlı Devleti’nde Modern Orduya Geçiş,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2019,AYT,SOZEL,Tarih-1,Osmanlı Devleti’nde Modern Orduya Geçiş,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2020,AYT,SOZEL,Tarih-1,Osmanlı Devleti’nde Modern Orduya Geçiş,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2021,AYT,SOZEL,Tarih-1,Osmanlı Devleti’nde Modern Orduya Geçiş,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2022,AYT,SOZEL,Tarih-1,Osmanlı Devleti’nde Modern Orduya Geçiş,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2023,AYT,SOZEL,Tarih-1,Osmanlı Devleti’nde Modern Orduya Geçiş,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2024,AYT,SOZEL,Tarih-1,Osmanlı Devleti’nde Modern Orduya Geçiş,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2025,AYT,SOZEL,Tarih-1,Osmanlı Devleti’nde Modern Orduya Geçiş,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2018,AYT,SOZEL,Tarih-1,Osmanlı Devleti’nde Sanayileşme Çabaları,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2019,AYT,SOZEL,Tarih-1,Osmanlı Devleti’nde Sanayileşme Çabaları,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2020,AYT,SOZEL,Tarih-1,Osmanlı Devleti’nde Sanayileşme Çabaları,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2021,AYT,SOZEL,Tarih-1,Osmanlı Devleti’nde Sanayileşme Çabaları,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2022,AYT,SOZEL,Tarih-1,Osmanlı Devleti’nde Sanayileşme Çabaları,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2023,AYT,SOZEL,Tarih-1,Osmanlı Devleti’nde Sanayileşme Çabaları,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2024,AYT,SOZEL,Tarih-1,Osmanlı Devleti’nde Sanayileşme Çabaları,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2025,AYT,SOZEL,Tarih-1,Osmanlı Devleti’nde Sanayileşme Çabaları,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2018,AYT,SOZEL,Tarih-1,Osmanlı Devleti’nde Tımar Sistemi,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2019,AYT,SOZEL,Tarih-1,Osmanlı Devleti’nde Tımar Sistemi,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2020,AYT,SOZEL,Tarih-1,Osmanlı Devleti’nde Tımar Sistemi,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2021,AYT,SOZEL,Tarih-1,Osmanlı Devleti’nde Tımar Sistemi,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2022,AYT,SOZEL,Tarih-1,Osmanlı Devleti’nde Tımar Sistemi,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2023,AYT,SOZEL,Tarih-1,Osmanlı Devleti’nde Tımar Sistemi,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2024,AYT,SOZEL,Tarih-1,Osmanlı Devleti’nde Tımar Sistemi,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2025,AYT,SOZEL,Tarih-1,Osmanlı Devleti’nde Tımar Sistemi,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2018,AYT,SOZEL,Tarih-1,Osmanlı Devleti’nde İsyanlar ve Düzeni Koruma Çabaları,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2019,AYT,SOZEL,Tarih-1,Osmanlı Devleti’nde İsyanlar ve Düzeni Koruma Çabaları,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2020,AYT,SOZEL,Tarih-1,Osmanlı Devleti’nde İsyanlar ve Düzeni Koruma Çabaları,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2021,AYT,SOZEL,Tarih-1,Osmanlı Devleti’nde İsyanlar ve Düzeni Koruma Çabaları,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2022,AYT,SOZEL,Tarih-1,Osmanlı Devleti’nde İsyanlar ve Düzeni Koruma Çabaları,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2023,AYT,SOZEL,Tarih-1,Osmanlı Devleti’nde İsyanlar ve Düzeni Koruma Çabaları,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2024,AYT,SOZEL,Tarih-1,Osmanlı Devleti’nde İsyanlar ve Düzeni Koruma Çabaları,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2025,AYT,SOZEL,Tarih-1,Osmanlı Devleti’nde İsyanlar ve Düzeni Koruma Çabaları,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2018,AYT,SOZEL,Tarih-1,Osmanlı Devleti’ne Yönelik Tehditler,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2019,AYT,SOZEL,Tarih-1,Osmanlı Devleti’ne Yönelik Tehditler,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2020,AYT,SOZEL,Tarih-1,Osmanlı Devleti’ne Yönelik Tehditler,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2021,AYT,SOZEL,Tarih-1,Osmanlı Devleti’ne Yönelik Tehditler,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2022,AYT,SOZEL,Tarih-1,Osmanlı Devleti’ne Yönelik Tehditler,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2023,AYT,SOZEL,Tarih-1,Osmanlı Devleti’ne Yönelik Tehditler,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2024,AYT,SOZEL,Tarih-1,Osmanlı Devleti’ne Yönelik Tehditler,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2025,AYT,SOZEL,Tarih-1,Osmanlı Devleti’ne Yönelik Tehditler,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2018,AYT,SOZEL,Tarih-1,Osmanlı Devleti’nin Rumeli’deki İskân ve İstimâlet Politikası,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2019,AYT,SOZEL,Tarih-1,Osmanlı Devleti’nin Rumeli’deki İskân ve İstimâlet Politikası,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2020,AYT,SOZEL,Tarih-1,Osmanlı Devleti’nin Rumeli’deki İskân ve İstimâlet Politikası,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2021,AYT,SOZEL,Tarih-1,Osmanlı Devleti’nin Rumeli’deki İskân ve İstimâlet Politikası,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2022,AYT,SOZEL,Tarih-1,Osmanlı Devleti’nin Rumeli’deki İskân ve İstimâlet Politikası,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2023,AYT,SOZEL,Tarih-1,Osmanlı Devleti’nin Rumeli’deki İskân ve İstimâlet Politikası,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2024,AYT,SOZEL,Tarih-1,Osmanlı Devleti’nin Rumeli’deki İskân ve İstimâlet Politikası,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2025,AYT,SOZEL,Tarih-1,Osmanlı Devleti’nin Rumeli’deki İskân ve İstimâlet Politikası,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2018,AYT,SOZEL,Tarih-1,Siyasi Alandaki Gelişmeler,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2019,AYT,SOZEL,Tarih-1,Siyasi Alandaki Gelişmeler,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2020,AYT,SOZEL,Tarih-1,Siyasi Alandaki Gelişmeler,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2021,AYT,SOZEL,Tarih-1,Siyasi Alandaki Gelişmeler,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2022,AYT,SOZEL,Tarih-1,Siyasi Alandaki Gelişmeler,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2023,AYT,SOZEL,Tarih-1,Siyasi Alandaki Gelişmeler,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2024,AYT,SOZEL,Tarih-1,Siyasi Alandaki Gelişmeler,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2025,AYT,SOZEL,Tarih-1,Siyasi Alandaki Gelişmeler,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2018,AYT,SOZEL,Tarih-1,Tek Hanedan Anlayışı ve Gelenekler Işığında Devlet İdarecisi,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2019,AYT,SOZEL,Tarih-1,Tek Hanedan Anlayışı ve Gelenekler Işığında Devlet İdarecisi,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2020,AYT,SOZEL,Tarih-1,Tek Hanedan Anlayışı ve Gelenekler Işığında Devlet İdarecisi,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2021,AYT,SOZEL,Tarih-1,Tek Hanedan Anlayışı ve Gelenekler Işığında Devlet İdarecisi,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2022,AYT,SOZEL,Tarih-1,Tek Hanedan Anlayışı ve Gelenekler Işığında Devlet İdarecisi,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2023,AYT,SOZEL,Tarih-1,Tek Hanedan Anlayışı ve Gelenekler Işığında Devlet İdarecisi,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2024,AYT,SOZEL,Tarih-1,Tek Hanedan Anlayışı ve Gelenekler Işığında Devlet İdarecisi,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2025,AYT,SOZEL,Tarih-1,Tek Hanedan Anlayışı ve Gelenekler Işığında Devlet İdarecisi,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2018,AYT,SOZEL,Tarih-1,Toplumsal Alandaki İnkılaplar,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2019,AYT,SOZEL,Tarih-1,Toplumsal Alandaki İnkılaplar,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2020,AYT,SOZEL,Tarih-1,Toplumsal Alandaki İnkılaplar,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2021,AYT,SOZEL,Tarih-1,Toplumsal Alandaki İnkılaplar,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2022,AYT,SOZEL,Tarih-1,Toplumsal Alandaki İnkılaplar,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2023,AYT,SOZEL,Tarih-1,Toplumsal Alandaki İnkılaplar,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2024,AYT,SOZEL,Tarih-1,Toplumsal Alandaki İnkılaplar,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2025,AYT,SOZEL,Tarih-1,Toplumsal Alandaki İnkılaplar,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2018,AYT,SOZEL,Tarih-1,İlk Çağ’da Başlıca Medeniyet Havzaları,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2019,AYT,SOZEL,Tarih-1,İlk Çağ’da Başlıca Medeniyet Havzaları,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2020,AYT,SOZEL,Tarih-1,İlk Çağ’da Başlıca Medeniyet Havzaları,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2021,AYT,SOZEL,Tarih-1,İlk Çağ’da Başlıca Medeniyet Havzaları,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2022,AYT,SOZEL,Tarih-1,İlk Çağ’da Başlıca Medeniyet Havzaları,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2023,AYT,SOZEL,Tarih-1,İlk Çağ’da Başlıca Medeniyet Havzaları,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2024,AYT,SOZEL,Tarih-1,İlk Çağ’da Başlıca Medeniyet Havzaları,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2025,AYT,SOZEL,Tarih-1,İlk Çağ’da Başlıca Medeniyet Havzaları,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2018,AYT,SOZEL,Tarih-1,İnsanlığın Hafızası Tarih,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2019,AYT,SOZEL,Tarih-1,İnsanlığın Hafızası Tarih,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2020,AYT,SOZEL,Tarih-1,İnsanlığın Hafızası Tarih,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2021,AYT,SOZEL,Tarih-1,İnsanlığın Hafızası Tarih,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2022,AYT,SOZEL,Tarih-1,İnsanlığın Hafızası Tarih,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2023,AYT,SOZEL,Tarih-1,İnsanlığın Hafızası Tarih,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2024,AYT,SOZEL,Tarih-1,İnsanlığın Hafızası Tarih,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2025,AYT,SOZEL,Tarih-1,İnsanlığın Hafızası Tarih,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2018,AYT,SOZEL,Tarih-1,İslamiyet Yayılıyor,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2019,AYT,SOZEL,Tarih-1,İslamiyet Yayılıyor,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2020,AYT,SOZEL,Tarih-1,İslamiyet Yayılıyor,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2021,AYT,SOZEL,Tarih-1,İslamiyet Yayılıyor,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2022,AYT,SOZEL,Tarih-1,İslamiyet Yayılıyor,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2023,AYT,SOZEL,Tarih-1,İslamiyet Yayılıyor,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2024,AYT,SOZEL,Tarih-1,İslamiyet Yayılıyor,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2025,AYT,SOZEL,Tarih-1,İslamiyet Yayılıyor,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2018,AYT,SOZEL,Tarih-1,İslamiyet’in Türk Devlet ve Toplum Yapısına Etkisi,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2019,AYT,SOZEL,Tarih-1,İslamiyet’in Türk Devlet ve Toplum Yapısına Etkisi,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2020,AYT,SOZEL,Tarih-1,İslamiyet’in Türk Devlet ve Toplum Yapısına Etkisi,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2021,AYT,SOZEL,Tarih-1,İslamiyet’in Türk Devlet ve Toplum Yapısına Etkisi,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2022,AYT,SOZEL,Tarih-1,İslamiyet’in Türk Devlet ve Toplum Yapısına Etkisi,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2023,AYT,SOZEL,Tarih-1,İslamiyet’in Türk Devlet ve Toplum Yapısına Etkisi,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2024,AYT,SOZEL,Tarih-1,İslamiyet’in Türk Devlet ve Toplum Yapısına Etkisi,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2025,AYT,SOZEL,Tarih-1,İslamiyet’in Türk Devlet ve Toplum Yapısına Etkisi,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2018,AYT,SOZEL,Tarih-1,İstanbul’un Fethi ve Fethin Sonuçları,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2019,AYT,SOZEL,Tarih-1,İstanbul’un Fethi ve Fethin Sonuçları,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2020,AYT,SOZEL,Tarih-1,İstanbul’un Fethi ve Fethin Sonuçları,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2021,AYT,SOZEL,Tarih-1,İstanbul’un Fethi ve Fethin Sonuçları,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2022,AYT,SOZEL,Tarih-1,İstanbul’un Fethi ve Fethin Sonuçları,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2023,AYT,SOZEL,Tarih-1,İstanbul’un Fethi ve Fethin Sonuçları,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2024,AYT,SOZEL,Tarih-1,İstanbul’un Fethi ve Fethin Sonuçları,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2025,AYT,SOZEL,Tarih-1,İstanbul’un Fethi ve Fethin Sonuçları,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2018,AYT,SOZEL,Tarih-2,1990 Sonrasında Türkiye,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2019,AYT,SOZEL,Tarih-2,1990 Sonrasında Türkiye,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2020,AYT,SOZEL,Tarih-2,1990 Sonrasında Türkiye,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2021,AYT,SOZEL,Tarih-2,1990 Sonrasında Türkiye,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2022,AYT,SOZEL,Tarih-2,1990 Sonrasında Türkiye,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2023,AYT,SOZEL,Tarih-2,1990 Sonrasında Türkiye,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2024,AYT,SOZEL,Tarih-2,1990 Sonrasında Türkiye,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2025,AYT,SOZEL,Tarih-2,1990 Sonrasında Türkiye,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2018,AYT,SOZEL,Tarih-2,20. Yüzyıl Başlarında Osmanlı Devleti,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2019,AYT,SOZEL,Tarih-2,20. Yüzyıl Başlarında Osmanlı Devleti,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2020,AYT,SOZEL,Tarih-2,20. Yüzyıl Başlarında Osmanlı Devleti,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2021,AYT,SOZEL,Tarih-2,20. Yüzyıl Başlarında Osmanlı Devleti,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2022,AYT,SOZEL,Tarih-2,20. Yüzyıl Başlarında Osmanlı Devleti,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2023,AYT,SOZEL,Tarih-2,20. Yüzyıl Başlarında Osmanlı Devleti,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2024,AYT,SOZEL,Tarih-2,20. Yüzyıl Başlarında Osmanlı Devleti,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2025,AYT,SOZEL,Tarih-2,20. Yüzyıl Başlarında Osmanlı Devleti,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2018,AYT,SOZEL,Tarih-2,Anadolu’da Türk Siyasi Birliğini Sağlama Çabaları,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2019,AYT,SOZEL,Tarih-2,Anadolu’da Türk Siyasi Birliğini Sağlama Çabaları,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2020,AYT,SOZEL,Tarih-2,Anadolu’da Türk Siyasi Birliğini Sağlama Çabaları,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2021,AYT,SOZEL,Tarih-2,Anadolu’da Türk Siyasi Birliğini Sağlama Çabaları,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2022,AYT,SOZEL,Tarih-2,Anadolu’da Türk Siyasi Birliğini Sağlama Çabaları,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2023,AYT,SOZEL,Tarih-2,Anadolu’da Türk Siyasi Birliğini Sağlama Çabaları,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2024,AYT,SOZEL,Tarih-2,Anadolu’da Türk Siyasi Birliğini Sağlama Çabaları,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2025,AYT,SOZEL,Tarih-2,Anadolu’da Türk Siyasi Birliğini Sağlama Çabaları,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2018,AYT,SOZEL,Tarih-2,Anadolu’nun İlk Türk Siyasi Teşekküller,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2019,AYT,SOZEL,Tarih-2,Anadolu’nun İlk Türk Siyasi Teşekküller,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2020,AYT,SOZEL,Tarih-2,Anadolu’nun İlk Türk Siyasi Teşekküller,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2021,AYT,SOZEL,Tarih-2,Anadolu’nun İlk Türk Siyasi Teşekküller,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2022,AYT,SOZEL,Tarih-2,Anadolu’nun İlk Türk Siyasi Teşekküller,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2023,AYT,SOZEL,Tarih-2,Anadolu’nun İlk Türk Siyasi Teşekküller,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2024,AYT,SOZEL,Tarih-2,Anadolu’nun İlk Türk Siyasi Teşekküller,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2025,AYT,SOZEL,Tarih-2,Anadolu’nun İlk Türk Siyasi Teşekküller,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2018,AYT,SOZEL,Tarih-2,Atatürk İlkeleri,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2019,AYT,SOZEL,Tarih-2,Atatürk İlkeleri,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2020,AYT,SOZEL,Tarih-2,Atatürk İlkeleri,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2021,AYT,SOZEL,Tarih-2,Atatürk İlkeleri,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2022,AYT,SOZEL,Tarih-2,Atatürk İlkeleri,0,0.0,0.0,0.0,0.0,0.0,True,0.0
