id,year,exam,session,field,branch,subject,topic,subtopic,question_no,question_count,difficulty_level,is_common,source_type,source_note,confidence_score,label_note
2270,2019,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,Nükleik Asitlerin Keşfi ve Önemi,,1,1,MEDIUM,false,WEB_SCRAPED,2019 AYT konu dağılımı (universitego.com),0.95,
2271,2018,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,Nükleik Asitlerin Keşfi ve Önemi,,1,1,MEDIUM,false,WEB_SCRAPED,2018 AYT konu dağılımı (universitego.com),0.95,
2272,2025,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,Genetik Şifre ve Protein Sentezi,,1,1,MEDIUM,false,WEB_SCRAPED,2025 AYT konu dağılımı (universitego.com),0.95,
2273,2024,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,Genetik Şifre ve Protein Sentezi,,1,1,MEDIUM,false,WEB_SCRAPED,2024 AYT konu dağılımı (universitego.com),0.95,
2274,2023,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,Genetik Şifre ve Protein Sentezi,,1,1,MEDIUM,false,WEB_SCRAPED,2023 AYT konu dağılımı (universitego.com),0.95,
2275,2022,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,Genetik Şifre ve Protein Sentezi,,1,1,MEDIUM,false,WEB_SCRAPED,2022 AYT konu dağılımı (universitego.com),0.95,
2276,2021,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,Genetik Şifre ve Protein Sentezi,,1,1,MEDIUM,false,WEB_SCRAPED,2021 AYT konu dağılımı (universitego.com),0.95,
2277,2020,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,Genetik Şifre ve Protein Sentezi,,1,1,MEDIUM,false,WEB_SCRAPED,2020 AYT konu dağılımı (universitego.com),0.95,
2278,2020,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,Genetik Şifre ve Protein Sentezi,,2,1,MEDIUM,false,WEB_SCRAPED,2020 AYT konu dağılımı (universitego.com),0.95,
2279,2019,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,Genetik Şifre ve Protein Sentezi,,1,1,MEDIUM,false,WEB_SCRAPED,2019 AYT konu dağılımı (universitego.com),0.95,
2280,2018,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,Genetik Şifre ve Protein Sentezi,,1,1,MEDIUM,false,WEB_SCRAPED,2018 AYT konu dağılımı (universitego.com),0.95,
2281,2024,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,Canlılık ve Enerji,,1,1,MEDIUM,false,WEB_SCRAPED,2024 AYT konu dağılımı (universitego.com),0.95,
2282,2025,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,Fotosentez,,1,1,MEDIUM,false,WEB_SCRAPED,2025 AYT konu dağılımı (universitego.com),0.95,
2283,2023,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,Fotosentez,,1,1,MEDIUM,false,WEB_SCRAPED,2023 AYT konu dağılımı (universitego.com),0.95,
2284,2021,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,Fotosentez,,1,1,MEDIUM,false,WEB_SCRAPED,2021 AYT konu dağılımı (universitego.com),0.95,
2285,2020,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,Fotosentez,,1,1,MEDIUM,false,WEB_SCRAPED,2020 AYT konu dağılımı (universitego.com),0.95,
2286,2019,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,Fotosentez,,1,1,MEDIUM,false,WEB_SCRAPED,2019 AYT konu dağılımı (universitego.com),0.95,
2287,2018,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,Fotosentez,,1,1,MEDIUM,false,WEB_SCRAPED,2018 AYT konu dağılımı (universitego.com),0.95,
2288,2022,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,Kemosentez,,1,1,MEDIUM,false,WEB_SCRAPED,2022 AYT konu dağılımı (universitego.com),0.95,
2289,2025,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,Hücresel Solunum,,1,1,MEDIUM,false,WEB_SCRAPED,2025 AYT konu dağılımı (universitego.com),0.95,
2290,2024,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,Hücresel Solunum,,1,1,MEDIUM,false,WEB_SCRAPED,2024 AYT konu dağılımı (universitego.com),0.95,
2291,2023,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,Hücresel Solunum,,1,1,MEDIUM,false,WEB_SCRAPED,2023 AYT konu dağılımı (universitego.com),0.95,
2292,2022,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,Hücresel Solunum,,1,1,MEDIUM,false,WEB_SCRAPED,2022 AYT konu dağılımı (universitego.com),0.95,
2293,2021,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,Hücresel Solunum,,1,1,MEDIUM,false,WEB_SCRAPED,2021 AYT konu dağılımı (universitego.com),0.95,
2294,2020,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,Hücresel Solunum,,1,1,MEDIUM,false,WEB_SCRAPED,2020 AYT konu dağılımı (universitego.com),0.95,
2295,2019,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,Hücresel Solunum,,1,1,MEDIUM,false,WEB_SCRAPED,2019 AYT konu dağılımı (universitego.com),0.95,
2296,2018,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,Hücresel Solunum,,1,1,MEDIUM,false,WEB_SCRAPED,2018 AYT konu dağılımı (universitego.com),0.95,
2297,2024,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,Bitkilerin Yapısı,,1,1,MEDIUM,false,WEB_SCRAPED,2024 AYT konu dağılımı (universitego.com),0.95,
2298,2022,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,Bitkilerin Yapısı,,1,1,MEDIUM,false,WEB_SCRAPED,2022 AYT konu dağılımı (universitego.com),0.95,
2299,2019,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,Bitkilerin Yapısı,,1,1,MEDIUM,false,WEB_SCRAPED,2019 AYT konu dağılımı (universitego.com),0.95,
2300,2018,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,Bitkilerin Yapısı,,1,1,MEDIUM,false,WEB_SCRAPED,2018 AYT konu dağılımı (universitego.com),0.95,
2301,2025,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,Bitkilerde Madde Taşınması,,1,1,MEDIUM,false,WEB_SCRAPED,2025 AYT konu dağılımı (universitego.com),0.95,
2302,2024,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,Bitkilerde Madde Taşınması,,1,1,MEDIUM,false,WEB_SCRAPED,2024 AYT konu dağılımı (universitego.com),0.95,
2303,2022,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,Bitkilerde Madde Taşınması,,1,1,MEDIUM,false,WEB_SCRAPED,2022 AYT konu dağılımı (universitego.com),0.95,
2304,2021,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,Bitkilerde Madde Taşınması,,1,1,MEDIUM,false,WEB_SCRAPED,2021 AYT konu dağılımı (universitego.com),0.95,
2305,2019,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,Bitkilerde Madde Taşınması,,1,1,MEDIUM,false,WEB_SCRAPED,2019 AYT konu dağılımı (universitego.com),0.95,
2306,2025,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,Bitkilerde Eşeyli Üreme,,1,1,MEDIUM,false,WEB_SCRAPED,2025 AYT konu dağılımı (universitego.com),0.95,
2307,2021,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,Bitkilerde Eşeyli Üreme,,1,1,MEDIUM,false,WEB_SCRAPED,2021 AYT konu dağılımı (universitego.com),0.95,
2308,2019,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,Bitkilerde Eşeyli Üreme,,1,1,MEDIUM,false,WEB_SCRAPED,2019 AYT konu dağılımı (universitego.com),0.95,
2309,2018,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,Bitkilerde Eşeyli Üreme,,1,1,MEDIUM,false,WEB_SCRAPED,2018 AYT konu dağılımı (universitego.com),0.95,
2310,2025,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,Canlılar ve Çevre,,1,1,MEDIUM,false,WEB_SCRAPED,2025 AYT konu dağılımı (universitego.com),0.95,
2311,2021,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,Canlılar ve Çevre,,1,1,MEDIUM,false,WEB_SCRAPED,2021 AYT konu dağılımı (universitego.com),0.95,
2312,2019,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,Canlılar ve Çevre,,1,1,MEDIUM,false,WEB_SCRAPED,2019 AYT konu dağılımı (universitego.com),0.95,
2313,2018,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,Canlılar ve Çevre,,1,1,MEDIUM,false,WEB_SCRAPED,2018 AYT konu dağılımı (universitego.com),0.95,
2314,2018,YKS,AYT,ESIT_AGIRLIK,Tarih-1,Tarih-1,İnsanlığın Hafızası Tarih,,1,1,MEDIUM,false,WEB_SCRAPED,2018 AYT konu dağılımı (universitego.com),0.95,
2315,2018,YKS,AYT,SOZEL,Tarih-1,Tarih-1,İnsanlığın Hafızası Tarih,,1,1,MEDIUM,false,WEB_SCRAPED,2018 AYT konu dağılımı (universitego.com),0.95,
2316,2025,YKS,AYT,ESIT_AGIRLIK,Tarih-1,Tarih-1,İlk Çağ’da Başlıca Medeniyet Havzaları,,1,1,MEDIUM,false,WEB_SCRAPED,2025 AYT konu dağılımı (universitego.com),0.95,
2317,2025,YKS,AYT,SOZEL,Tarih-1,Tarih-1,İlk Çağ’da Başlıca Medeniyet Havzaları,,1,1,MEDIUM,false,WEB_SCRAPED,2025 AYT konu dağılımı (universitego.com),0.95,
2318,2023,YKS,AYT,ESIT_AGIRLIK,Tarih-1,Tarih-1,İlk Çağ’da Başlıca Medeniyet Havzaları,,1,1,MEDIUM,false,WEB_SCRAPED,2023 AYT konu dağılımı (universitego.com),0.95,
2319,2023,YKS,AYT,SOZEL,Tarih-1,Tarih-1,İlk Çağ’da Başlıca Medeniyet Havzaları,,1,1,MEDIUM,false,WEB_SCRAPED,2023 AYT konu dağılımı (universitego.com),0.95,
2320,2022,YKS,AYT,ESIT_AGIRLIK,Tarih-1,Tarih-1,İlk Çağ’da Başlıca Medeniyet Havzaları,,1,1,MEDIUM,false,WEB_SCRAPED,2022 AYT konu dağılımı (universitego.com),0.95,
2321,2022,YKS,AYT,SOZEL,Tarih-1,Tarih-1,İlk Çağ’da Başlıca Medeniyet Havzaları,,1,1,MEDIUM,false,WEB_SCRAPED,2022 AYT konu dağılımı (universitego.com),0.95,
2322,2021,YKS,AYT,ESIT_AGIRLIK,Tarih-1,Tarih-1,İlk Çağ’da Başlıca Medeniyet Havzaları,,1,1,MEDIUM,false,WEB_SCRAPED,2021 AYT konu dağılımı (universitego.com),0.95,
2323,2021,YKS,AYT,SOZEL,Tarih-1,Tarih-1,İlk Çağ’da Başlıca Medeniyet Havzaları,,1,1,MEDIUM,false,WEB_SCRAPED,2021 AYT konu dağılımı (universitego.com),0.95,
2324,2020,YKS,AYT,ESIT_AGIRLIK,Tarih-1,Tarih-1,İlk Çağ’da Başlıca Medeniyet Havzaları,,1,1,MEDIUM,false,WEB_SCRAPED,2020 AYT konu dağılımı (universitego.com),0.95,
2325,2020,YKS,AYT,SOZEL,Tarih-1,Tarih-1,İlk Çağ’da Başlıca Medeniyet Havzaları,,1,1,MEDIUM,false,WEB_SCRAPED,2020 AYT konu dağılımı (universitego.com),0.95,
2326,2019,YKS,AYT,ESIT_AGIRLIK,Tarih-1,Tarih-1,İlk Çağ’da Başlıca Medeniyet Havzaları,,1,1,MEDIUM,false,WEB_SCRAPED,2019 AYT konu dağılımı (universitego.com),0.95,
2327,2019,YKS,AYT,SOZEL,Tarih-1,Tarih-1,İlk Çağ’da Başlıca Medeniyet Havzaları,,1,1,MEDIUM,false,WEB_SCRAPED,2019 AYT konu dağılımı (universitego.com),0.95,
2328,2024,YKS,AYT,ESIT_AGIRLIK,Tarih-1,Tarih-1,Kanunlar Doğuyor,,1,1,MEDIUM,false,WEB_SCRAPED,2024 AYT konu dağılımı (universitego.com),0.95,
2329,2024,YKS,AYT,SOZEL,Tarih-1,Tarih-1,Kanunlar Doğuyor,,1,1,MEDIUM,false,WEB_SCRAPED,2024 AYT konu dağılımı (universitego.com),0.95,
2330,2022,YKS,AYT,ESIT_AGIRLIK,Tarih-1,Tarih-1,Coğrafya ile Oluşan Yaşam Tarzı,,1,1,MEDIUM,false,WEB_SCRAPED,2022 AYT konu dağılımı (universitego.com),0.95,
2331,2022,YKS,AYT,SOZEL,Tarih-1,Tarih-1,Coğrafya ile Oluşan Yaşam Tarzı,,1,1,MEDIUM,false,WEB_SCRAPED,2022 AYT konu dağılımı (universitego.com),0.95,
2332,2025,YKS,AYT,ESIT_AGIRLIK,Tarih-1,Tarih-1,Boylardan Devlete,,1,1,MEDIUM,false,WEB_SCRAPED,2025 AYT konu dağılımı (universitego.com),0.95,
2333,2025,YKS,AYT,SOZEL,Tarih-1,Tarih-1,Boylardan Devlete,,1,1,MEDIUM,false,WEB_SCRAPED,2025 AYT konu dağılımı (universitego.com),0.95,
2334,2024,YKS,AYT,ESIT_AGIRLIK,Tarih-1,Tarih-1,Boylardan Devlete,,1,1,MEDIUM,false,WEB_SCRAPED,2024 AYT konu dağılımı (universitego.com),0.95,
2335,2024,YKS,AYT,SOZEL,Tarih-1,Tarih-1,Boylardan Devlete,,1,1,MEDIUM,false,WEB_SCRAPED,2024 AYT konu dağılımı (universitego.com),0.95,
2336,2023,YKS,AYT,ESIT_AGIRLIK,Tarih-1,Tarih-1,Boylardan Devlete,,1,1,MEDIUM,false,WEB_SCRAPED,2023 AYT konu dağılımı (universitego.com),0.95,
2337,2023,YKS,AYT,SOZEL,Tarih-1,Tarih-1,Boylardan Devlete,,1,1,MEDIUM,false,WEB_SCRAPED,2023 AYT konu dağılımı (universitego.com),0.95,
2338,2021,YKS,AYT,ESIT_AGIRLIK,Tarih-1,Tarih-1,Boylardan Devlete,,1,1,MEDIUM,false,WEB_SCRAPED,2021 AYT konu dağılımı (universitego.com),0.95,
2339,2021,YKS,AYT,SOZEL,Tarih-1,Tarih-1,Boylardan Devlete,,1,1,MEDIUM,false,WEB_SCRAPED,2021 AYT konu dağılımı (universitego.com),0.95,
2340,2020,YKS,AYT,ESIT_AGIRLIK,Tarih-1,Tarih-1,Boylardan Devlete,,1,1,MEDIUM,false,WEB_SCRAPED,2020 AYT konu dağılımı (universitego.com),0.95,
2341,2020,YKS,AYT,SOZEL,Tarih-1,Tarih-1,Boylardan Devlete,,1,1,MEDIUM,false,WEB_SCRAPED,2020 AYT konu dağılımı (universitego.com),0.95,
2342,2019,YKS,AYT,ESIT_AGIRLIK,Tarih-1,Tarih-1,Boylardan Devlete,,1,1,MEDIUM,false,WEB_SCRAPED,2019 AYT konu dağılımı (universitego.com),0.95,
2343,2019,YKS,AYT,SOZEL,Tarih-1,Tarih-1,Boylardan Devlete,,1,1,MEDIUM,false,WEB_SCRAPED,2019 AYT konu dağılımı (universitego.com),0.95,
2344,2018,YKS,AYT,ESIT_AGIRLIK,Tarih-1,Tarih-1,Boylardan Devlete,,1,1,MEDIUM,false,WEB_SCRAPED,2018 AYT konu dağılımı (universitego.com),0.95,
2345,2018,YKS,AYT,SOZEL,Tarih-1,Tarih-1,Boylardan Devlete,,1,1,MEDIUM,false,WEB_SCRAPED,2018 AYT konu dağılımı (universitego.com),0.95,
2346,2025,YKS,AYT,ESIT_AGIRLIK,Tarih-1,Tarih-1,İslamiyet Yayılıyor,,1,1,MEDIUM,false,WEB_SCRAPED,2025 AYT konu dağılımı (universitego.com),0.95,
2347,2025,YKS,AYT,SOZEL,Tarih-1,Tarih-1,İslamiyet Yayılıyor,,1,1,MEDIUM,false,WEB_SCRAPED,2025 AYT konu dağılımı (universitego.com),0.95,
2348,2024,YKS,AYT,ESIT_AGIRLIK,Tarih-1,Tarih-1,İslamiyet Yayılıyor,,1,1,MEDIUM,false,WEB_SCRAPED,2024 AYT konu dağılımı (universitego.com),0.95,
2349,2024,YKS,AYT,SOZEL,Tarih-1,Tarih-1,İslamiyet Yayılıyor,,1,1,MEDIUM,false,WEB_SCRAPED,2024 AYT konu dağılımı (universitego.com),0.95,
2350,2023,YKS,AYT,ESIT_AGIRLIK,Tarih-1,Tarih-1,İslamiyet Yayılıyor,,1,1,MEDIUM,false,WEB_SCRAPED,2023 AYT konu dağılımı (universitego.com),0.95,
2351,2023,YKS,AYT,SOZEL,Tarih-1,Tarih-1,İslamiyet Yayılıyor,,1,1,MEDIUM,false,WEB_SCRAPED,2023 AYT konu dağılımı (universitego.com),0.95,
2352,2021,YKS,AYT,ESIT_AGIRLIK,Tarih-1,Tarih-1,İslamiyet Yayılıyor,,1,1,MEDIUM,false,WEB_SCRAPED,2021 AYT konu dağılımı (universitego.com),0.95,
2353,2021,YKS,AYT,SOZEL,Tarih-1,Tarih-1,İslamiyet Yayılıyor,,1,1,MEDIUM,false,WEB_SCRAPED,2021 AYT konu dağılımı (universitego.com),0.95,
2354,2020,YKS,AYT,ESIT_AGIRLIK,Tarih-1,Tarih-1,İslamiyet Yayılıyor,,1,1,MEDIUM,false,WEB_SCRAPED,2020 AYT konu dağılımı (universitego.com),0.95,
2355,2020,YKS,AYT,SOZEL,Tarih-1,Tarih-1,İslamiyet Yayılıyor,,1,1,MEDIUM,false,WEB_SCRAPED,2020 AYT konu dağılımı (universitego.com),0.95,
2356,2019,YKS,AYT,ESIT_AGIRLIK,Tarih-1,Tarih-1,İslamiyet Yayılıyor,,1,1,MEDIUM,false,WEB_SCRAPED,2019 AYT konu dağılımı (universitego.com),0.95,
2357,2019,YKS,AYT,SOZEL,Tarih-1,Tarih-1,İslamiyet Yayılıyor,,1,1,MEDIUM,false,WEB_SCRAPED,2019 AYT konu dağılımı (universitego.com),0.95,
2358,2018,YKS,AYT,ESIT_AGIRLIK,Tarih-1,Tarih-1,İslamiyet Yayılıyor,,1,1,MEDIUM,false,WEB_SCRAPED,2018 AYT konu dağılımı (universitego.com),0.95,
2359,2018,YKS,AYT,SOZEL,Tarih-1,Tarih-1,İslamiyet Yayılıyor,,1,1,MEDIUM,false,WEB_SCRAPED,2018 AYT konu dağılımı (universitego.com),0.95,
2360,2023,YKS,AYT,ESIT_AGIRLIK,Tarih-1,Tarih-1,Abbasi Devleti ve Türkler,,1,1,MEDIUM,false,WEB_SCRAPED,2023 AYT konu dağılımı (universitego.com),0.95,
2361,2023,YKS,AYT,SOZEL,Tarih-1,Tarih-1,Abbasi Devleti ve Türkler,,1,1,MEDIUM,false,WEB_SCRAPED,2023 AYT konu dağılımı (universitego.com),0.95,
2362,2022,YKS,AYT,ESIT_AGIRLIK,Tarih-1,Tarih-1,Abbasi Devleti ve Türkler,,1,1,MEDIUM,false,WEB_SCRAPED,2022 AYT konu dağılımı (universitego.com),0.95,
2363,2022,YKS,AYT,SOZEL,Tarih-1,Tarih-1,Abbasi Devleti ve Türkler,,1,1,MEDIUM,false,WEB_SCRAPED,2022 AYT konu dağılımı (universitego.com),0.95,
2364,2021,YKS,AYT,ESIT_AGIRLIK,Tarih-1,Tarih-1,Abbasi Devleti ve Türkler,,1,1,MEDIUM,false,WEB_SCRAPED,2021 AYT konu dağılımı (universitego.com),0.95,
2365,2021,YKS,AYT,SOZEL,Tarih-1,Tarih-1,Abbasi Devleti ve Türkler,,1,1,MEDIUM,false,WEB_SCRAPED,2021 AYT konu dağılımı (universitego.com),0.95,
2366,2018,YKS,AYT,ESIT_AGIRLIK,Tarih-1,Tarih-1,İslamiyet’in Türk Devlet ve Toplum Yapısına Etkisi,,1,1,MEDIUM,false,WEB_SCRAPED,2018 AYT konu dağılımı (universitego.com),0.95,
2367,2018,YKS,AYT,SOZEL,Tarih-1,Tarih-1,İslamiyet’in Türk Devlet ve Toplum Yapısına Etkisi,,1,1,MEDIUM,false,WEB_SCRAPED,2018 AYT konu dağılımı (universitego.com),0.95,
2368,2020,YKS,AYT,ESIT_AGIRLIK,Tarih-1,Tarih-1,Büyük Selçuklu Devleti (1040- 1157),,1,1,MEDIUM,false,WEB_SCRAPED,2020 AYT konu dağılımı (universitego.com),0.95,
2369,2020,YKS,AYT,SOZEL,Tarih-1,Tarih-1,Büyük Selçuklu Devleti (1040- 1157),,1,1,MEDIUM,false,WEB_SCRAPED,2020 AYT konu dağılımı (universitego.com),0.95,
2370,2024,YKS,AYT,ESIT_AGIRLIK,Tarih-1,Tarih-1,Büyük Selçuklu Devleti’nde Yönetim ve Toplum Yapısı,,1,1,MEDIUM,false,WEB_SCRAPED,2024 AYT konu dağılımı (universitego.com),0.95,
2371,2024,YKS,AYT,SOZEL,Tarih-1,Tarih-1,Büyük Selçuklu Devleti’nde Yönetim ve Toplum Yapısı,,1,1,MEDIUM,false,WEB_SCRAPED,2024 AYT konu dağılımı (universitego.com),0.95,
2372,2025,YKS,AYT,ESIT_AGIRLIK,Tarih-1,Tarih-1,Anadolu’nun İlk Türk Siyasi Teşekkülleri,,1,1,MEDIUM,false,WEB_SCRAPED,2025 AYT konu dağılımı (universitego.com),0.95,
2373,2025,YKS,AYT,SOZEL,Tarih-1,Tarih-1,Anadolu’nun İlk Türk Siyasi Teşekkülleri,,1,1,MEDIUM,false,WEB_SCRAPED,2025 AYT konu dağılımı (universitego.com),0.95,
2374,2022,YKS,AYT,ESIT_AGIRLIK,Tarih-1,Tarih-1,Anadolu’nun İlk Türk Siyasi Teşekkülleri,,1,1,MEDIUM,false,WEB_SCRAPED,2022 AYT konu dağılımı (universitego.com),0.95,
2375,2022,YKS,AYT,SOZEL,Tarih-1,Tarih-1,Anadolu’nun İlk Türk Siyasi Teşekkülleri,,1,1,MEDIUM,false,WEB_SCRAPED,2022 AYT konu dağılımı (universitego.com),0.95,
2376,2019,YKS,AYT,ESIT_AGIRLIK,Tarih-1,Tarih-1,Hilal ve Haç Mücadelesi,,1,1,MEDIUM,false,WEB_SCRAPED,2019 AYT konu dağılımı (universitego.com),0.95,
2377,2019,YKS,AYT,SOZEL,Tarih-1,Tarih-1,Hilal ve Haç Mücadelesi,,1,1,MEDIUM,false,WEB_SCRAPED,2019 AYT konu dağılımı (universitego.com),0.95,
2378,2025,YKS,AYT,ESIT_AGIRLIK,Tarih-1,Tarih-1,Devletleşme Sürecinde Osmanlı-Bizans İlişkileri,,1,1,MEDIUM,false,WEB_SCRAPED,2025 AYT konu dağılımı (universitego.com),0.95,
2379,2025,YKS,AYT,SOZEL,Tarih-1,Tarih-1,Devletleşme Sürecinde Osmanlı-Bizans İlişkileri,,1,1,MEDIUM,false,WEB_SCRAPED,2025 AYT konu dağılımı (universitego.com),0.95,
2380,2024,YKS,AYT,ESIT_AGIRLIK,Tarih-1,Tarih-1,Devletleşme Sürecinde Osmanlı-Bizans İlişkileri,,1,1,MEDIUM,false,WEB_SCRAPED,2024 AYT konu dağılımı (universitego.com),0.95,
2381,2024,YKS,AYT,SOZEL,Tarih-1,Tarih-1,Devletleşme Sürecinde Osmanlı-Bizans İlişkileri,,1,1,MEDIUM,false,WEB_SCRAPED,2024 AYT konu dağılımı (universitego.com),0.95,
2382,2022,YKS,AYT,ESIT_AGIRLIK,Tarih-1,Tarih-1,Osmanlı Devleti’nin Rumeli’deki İskân ve İstimâlet Politikası,,1,1,MEDIUM,false,WEB_SCRAPED,2022 AYT konu dağılımı (universitego.com),0.95,
2383,2022,YKS,AYT,SOZEL,Tarih-1,Tarih-1,Osmanlı Devleti’nin Rumeli’deki İskân ve İstimâlet Politikası,,1,1,MEDIUM,false,WEB_SCRAPED,2022 AYT konu dağılımı (universitego.com),0.95,
2384,2020,YKS,AYT,ESIT_AGIRLIK,Tarih-1,Tarih-1,Osmanlı Devleti’nin Rumeli’deki İskân ve İstimâlet Politikası,,1,1,MEDIUM,false,WEB_SCRAPED,2020 AYT konu dağılımı (universitego.com),0.95,
2385,2020,YKS,AYT,SOZEL,Tarih-1,Tarih-1,Osmanlı Devleti’nin Rumeli’deki İskân ve İstimâlet Politikası,,1,1,MEDIUM,false,WEB_SCRAPED,2020 AYT konu dağılımı (universitego.com),0.95,
2386,2018,YKS,AYT,ESIT_AGIRLIK,Tarih-1,Tarih-1,Osmanlı Devleti’nde Tımar Sistemi,,1,1,MEDIUM,false,WEB_SCRAPED,2018 AYT konu dağılımı (universitego.com),0.95,
2387,2018,YKS,AYT,SOZEL,Tarih-1,Tarih-1,Osmanlı Devleti’nde Tımar Sistemi,,1,1,MEDIUM,false,WEB_SCRAPED,2018 AYT konu dağılımı (universitego.com),0.95,
2388,2019,YKS,AYT,ESIT_AGIRLIK,Tarih-1,Tarih-1,Devşirme Sistemi ve Yeniçeri Ocağı,,1,1,MEDIUM,false,WEB_SCRAPED,2019 AYT konu dağılımı (universitego.com),0.95,
2389,2019,YKS,AYT,SOZEL,Tarih-1,Tarih-1,Devşirme Sistemi ve Yeniçeri Ocağı,,1,1,MEDIUM,false,WEB_SCRAPED,2019 AYT konu dağılımı (universitego.com),0.95,
2390,2023,YKS,AYT,ESIT_AGIRLIK,Tarih-1,Tarih-1,İstanbul’un Fethi ve Fethin Sonuçları,,1,1,MEDIUM,false,WEB_SCRAPED,2023 AYT konu dağılımı (universitego.com),0.95,
2391,2023,YKS,AYT,SOZEL,Tarih-1,Tarih-1,İstanbul’un Fethi ve Fethin Sonuçları,,1,1,MEDIUM,false,WEB_SCRAPED,2023 AYT konu dağılımı (universitego.com),0.95,
2392,2018,YKS,AYT,ESIT_AGIRLIK,Tarih-1,Tarih-1,İstanbul’un Fethi ve Fethin Sonuçları,,1,1,MEDIUM,false,WEB_SCRAPED,2018 AYT konu dağılımı (universitego.com),0.95,
2393,2018,YKS,AYT,SOZEL,Tarih-1,Tarih-1,İstanbul’un Fethi ve Fethin Sonuçları,,1,1,MEDIUM,false,WEB_SCRAPED,2018 AYT konu dağılımı (universitego.com),0.95,
2394,2022,YKS,AYT,ESIT_AGIRLIK,Tarih-1,Tarih-1,Tek Hanedan Anlayışı ve Gelenekler Işığında Devlet İdarecisi,,1,1,MEDIUM,false,WEB_SCRAPED,2022 AYT konu dağılımı (universitego.com),0.95,
2395,2022,YKS,AYT,SOZEL,Tarih-1,Tarih-1,Tek Hanedan Anlayışı ve Gelenekler Işığında Devlet İdarecisi,,1,1,MEDIUM,false,WEB_SCRAPED,2022 AYT konu dağılımı (universitego.com),0.95,
2396,2021,YKS,AYT,ESIT_AGIRLIK,Tarih-1,Tarih-1,Osmanlı Devleti’nde İsyanlar ve Düzeni Koruma Çabaları,,1,1,MEDIUM,false,WEB_SCRAPED,2021 AYT konu dağılımı (universitego.com),0.95,
2397,2021,YKS,AYT,SOZEL,Tarih-1,Tarih-1,Osmanlı Devleti’nde İsyanlar ve Düzeni Koruma Çabaları,,1,1,MEDIUM,false,WEB_SCRAPED,2021 AYT konu dağılımı (universitego.com),0.95,
2398,2024,YKS,AYT,ESIT_AGIRLIK,Tarih-1,Tarih-1,Osmanlı Devleti’nde Modern Orduya Geçiş,,1,1,MEDIUM,false,WEB_SCRAPED,2024 AYT konu dağılımı (universitego.com),0.95,
2399,2024,YKS,AYT,SOZEL,Tarih-1,Tarih-1,Osmanlı Devleti’nde Modern Orduya Geçiş,,1,1,MEDIUM,false,WEB_SCRAPED,2024 AYT konu dağılımı (universitego.com),0.95,
2400,2021,YKS,AYT,ESIT_AGIRLIK,Tarih-1,Tarih-1,Osmanlı Devleti’ne Yönelik Tehditler,,1,1,MEDIUM,false,WEB_SCRAPED,2021 AYT konu dağılımı (universitego.com),0.95,
2401,2021,YKS,AYT,SOZEL,Tarih-1,Tarih-1,Osmanlı Devleti’ne Yönelik Tehditler,,1,1,MEDIUM,false,WEB_SCRAPED,2021 AYT konu dağılımı (universitego.com),0.95,
